timestamp,open,close,high,low,volume
1605225600000,16312.14,16324.84,16467.19,15949.83,2086307.74778441
1605312000000,16288.11,16060.48,16294.17,15714.28,1472033.36852317
1605398400000,16072.67,15948.47,16159.59,15779.45,566881.5457143
1605484800000,15937.16,16702.53,16883.95,15873.74,2335103.93037226
1605571200000,16709.18,17664.52,17851.64,16552.05,4889142.96878519
1605657600000,17654.86,17776.29,18465.87,17231.66,8223940.46539938
1605744000000,17806.97,17811.0,18175.37,17348.97,2492545.89113569
1605830400000,17802.91,18648.05,18808.03,17752.87,3860510.24271144
1605916800000,18664.75,18690.39,18961.89,18332.83,3236002.17053267
1606003200000,18672.48,18431.25,18746.93,17621.63,4035749.49879715
1606089600000,18410.28,18368.93,18761.43,18014.81,3564764.56203292
1606176000000,18362.98,19157.11,19416.29,18016.39,5070334.71404533
1606262400000,19159.52,18732.46,19486.66,18500.0,4209618.46656399
1606348800000,18718.36,17157.0,18912.1,16217.12,13847225.71967829
1606435200000,17164.49,17137.21,17450.0,16453.41,4042890.66915209
1606521600000,17139.08,17727.7,17874.66,16867.66,2632810.49950772
1606608000000,17722.16,18170.19,18337.11,17525.71,2339598.79012955
1606694400000,18183.08,19695.93,19866.14,18183.08,9363898.77746189
1606780800000,19698.3,18777.93,19884.88,18087.28,11799045.12778402
1606867200000,18765.52,19200.94,19336.66,18332.52,6718099.49873791
1606953600000,19197.51,19421.34,19602.43,18873.45,3990088.17586181
1607040000000,19406.98,18659.04,19525.05,18577.93,7007047.02978649
1607126400000,18645.45,19148.7,19176.51,18500.0,1863705.58879007
1607212800000,19137.36,19371.19,19420.81,18864.86,2188820.6385068
1607299200000,19381.11,19185.21,19428.25,18905.46,2269462.06068532
1607385600000,19186.32,18325.63,19294.07,18188.89,4930538.08963956
1607472000000,18321.22,18546.39,18644.19,17653.54,7047989.80214799
1607558400000,18545.62,18246.54,18550.94,17930.0,4185245.14783483
1607644800000,18251.96,18027.76,18294.08,17566.6,6611187.95544713
1607731200000,18032.18,18811.26,18946.6,18023.06,3271733.87672369
1607817600000,18808.78,19175.96,19420.37,18711.27,3704279.06832107
1607904000000,19170.85,19273.23,19343.45,19007.14,3904966.47732754
1607990400000,19279.38,19428.77,19567.68,19056.5,7106634.25643031
1608076800000,19434.32,21350.8,21537.3,19284.48,14101380.92643205
1608163200000,21341.2,22812.74,23801.6,21235.72,20695730.65880707
1608249600000,22814.55,23107.85,23284.91,22351.06,7042924.53767971
1608336000000,23114.04,23827.87,24172.13,22761.33,7941749.67797582
1608422400000,23817.99,23476.66,24292.51,23081.64,8051305.59476647
1608508800000,23460.94,22739.6,24112.35,21959.66,8722533.6965636
1608595200000,22731.75,23824.13,23830.29,22381.0,6867966.86114408
1608681600000,23816.25,23223.32,24105.18,22600.0,9009200.13516412
1608768000000,23227.24,23725.66,23795.75,22710.57,6695160.56231768
1608854400000,23733.42,24698.7,24781.0,23433.62,8365541.0666697
1608940800000,24713.78,26472.63,26855.06,24489.33,8569249.68071481
1609027200000,26507.22,26281.85,28419.58,25820.0,17677689.2738886
1609113600000,26280.53,27084.18,27496.94,26099.46,8909443.28779478
1609200000000,27090.86,27359.58,27404.86,25898.79,7511423.06474402
1609286400000,27385.02,28873.33,28993.55,27385.02,13295550.1780082
1609372800000,28879.64,28905.32,29313.26,27901.0,12613854.08672356
1609459200000,28933.86,29305.29,29611.51,28649.46,8712083.0930659
1609545600000,29321.41,32162.01,33271.38,28955.02,20881659.41692832
1609632000000,32174.75,33031.74,34776.59,31942.96,23523170.34462016
1609718400000,33034.55,32005.27,33593.47,27500.0,30943963.21755061
1609804800000,31996.54,33946.09,34392.59,29937.69,24586401.77872102
1609891200000,33939.15,36756.07,36935.58,33319.67,30185668.03805778
1609977600000,36761.31,39444.65,40358.96,35813.86,29323017.77771191
1610064000000,39437.66,40597.2,41958.85,36589.0,38475636.89771977
1610150400000,40574.89,40090.54,41371.87,38739.22,19524454.24187214
1610236800000,40092.11,38182.97,41330.71,35200.0,28779739.96397699
1610323200000,38166.79,35438.75,38288.44,30471.78,63186635.3197367
1610409600000,35438.75,34041.15,36600.1,32600.0,31935328.90571347
1610496000000,34044.28,37351.77,37805.88,32403.05,29057479.02602581
1610582400000,37329.13,39175.88,40100.54,36766.07,15715758.18542151
1610668800000,39138.66,36732.12,39723.34,34444.39,20378498.04992207
1610755200000,36734.73,35982.21,37948.26,35350.0,14202479.536916729
1610841600000,35982.2,35826.78,36842.5,33859.11,10929471.8025095
1610928000000,35841.98,36627.61,37469.87,34787.46,11880727.07617524
1611014400000,36624.79,35926.59,37848.91,35874.74,12544586.63244199
1611100800000,35867.39,35484.17,36398.16,33351.36,18325661.94344271
1611187200000,35464.08,30748.54,35604.47,30191.0,28945579.36678304
1611273600000,30873.21,33045.55,33827.83,29000.0,26677749.66769687
1611360000000,32941.38,32110.3,33451.56,31400.0,6827842.65824214
1611446400000,32064.71,32276.8,33073.47,30895.25,5809339.73844663
1611532800000,32276.46,32222.22,34860.0,31937.89,9110354.86181086
1611619200000,32218.2,32457.97,32920.0,30831.41,7883870.01678576
1611705600000,32493.78,30356.27,32555.7,29250.0,9274209.85104054
1611792000000,30351.17,33311.17,33780.5,29858.1,9106948.03980745
1611878400000,33372.95,34242.42,38539.39,31929.72,35133643.12986929
1611964800000,34282.21,34240.95,34929.32,32835.91,10536117.49029808
1612051200000,34240.99,33071.34,34334.27,32166.67,6335110.90285007
1612137600000,33097.72,33545.56,34700.0,32287.34,7258656.253726
1612224000000,33491.57,35505.83,35976.92,33440.11,8763795.90955589
1612310400000,35477.64,37633.27,37652.5,35381.06,18264616.01160285
1612396800000,37601.48,36961.45,38696.53,36181.63,29804100.67066986
1612483200000,36935.44,38306.68,38344.42,36570.91,15094025.28817693
1612569600000,38306.68,39220.16,40958.13,38209.7,10768964.01074215
1612656000000,39177.37,38789.4,39680.56,37360.12,14077256.77115848
1612742400000,38796.29,46386.93,46788.25,38009.78,25030812.47228395
1612828800000,46410.03,46468.4,48123.7,45014.73,25993562.32401953
1612915200000,46468.4,44871.28,47300.0,43700.0,21733181.03811529
1613001600000,44871.28,47961.49,48710.45,43984.89,15455629.82683425
1613088000000,47977.55,47326.29,48986.88,46157.73,17742246.22779752
1613174400000,47319.46,47110.11,48128.28,46233.27,13840646.41390588
1613260800000,47138.7,48589.46,49691.04,47011.23,8863273.86609896
1613347200000,48580.94,47907.41,48983.98,45610.03,20801223.21267264
1613433600000,47922.97,49132.87,50684.84,47037.04,21940235.1244169
1613520000000,49167.87,52039.76,52615.33,48964.28,20844372.72457191
1613606400000,52118.97,51614.67,52520.18,50914.9,17467396.80824625
1613692800000,51578.71,55876.0,56335.12,50738.02,17533585.68993213
1613779200000,55929.59,55858.83,57567.0,53865.08,16895130.78055506
1613865600000,55853.06,57425.47,58361.09,55462.71,12995734.53381507
1613952000000,57416.19,54152.15,57509.4,47913.84,30460559.69618743
1614038400000,54118.63,48903.91,54179.23,44928.36,42115993.03391842
1614124800000,48913.96,49682.98,51356.82,46953.92,17803645.31749327
1614211200000,49679.78,47075.19,52001.06,46708.76,16633718.98847942
1614297600000,47013.45,46314.74,48435.78,44111.32,21252491.05219016
1614384000000,46303.21,46113.12,48375.0,45013.6,10754234.78864974
1614470400000,46107.36,45161.6,46613.27,43000.0,16597085.66880904
1614556800000,45161.2,49617.18,49783.33,44950.13,17689566.67427134
1614643200000,49566.16,48456.72,50204.7,47065.54,11109791.96378921
1614729600000,48389.21,50352.9,52631.64,48148.14,12953206.86199214
1614816000000,50377.73,48373.02,51780.29,47500.0,17915120.10429652
1614902400000,48331.2,48747.32,49430.45,46329.97,19323286.06757096
1614988800000,48773.57,48905.34,49210.46,47055.76,13273744.72111348
1615075200000,48893.35,50960.87,51447.81,48893.35,10162436.04685744
1615161600000,50996.74,52335.07,52395.78,49285.46,14125103.49144634
1615248000000,52400.0,54857.46,54890.0,51847.85,16830217.55977555
1615334400000,54889.99,55955.34,57407.64,52782.18,31255962.39836237
1615420800000,55909.78,57756.57,58129.0,54294.59,16972236.04199202
1615507200000,57761.45,57232.78,58091.65,55052.66,22120573.88405076
1615593600000,57178.52,61173.44,61822.09,56100.0,14089639.31606301
1615680000000,61203.75,58963.2,61697.85,58963.2,10468545.26311264
1615766400000,58962.85,55552.06,60611.01,54583.37,26612118.47928404
1615852800000,55565.82,56946.89,56946.89,53280.97,20805651.20610015
1615939200000,56928.63,58781.2,58974.35,54142.98,17452148.44095399
1616025600000,58975.98,57678.64,60122.56,57024.0,14658022.64063121
1616112000000,57623.45,58143.3,59459.94,56274.68,14916011.33077083
1616198400000,58040.59,58075.12,59876.34,57832.25,9461276.37776965
1616284800000,58060.15,57330.95,58571.99,55459.19,9983911.99666925
1616371200000,57392.09,54076.17,58426.53,53701.96,11584795.7072163
1616457600000,54066.67,54387.68,55829.74,53000.07,12300434.2417586
1616544000000,54303.69,52307.69,57184.47,51000.0,17653827.98768019
1616630400000,52294.13,51304.0,53228.87,50444.23,16441865.18916438
1616716800000,51311.64,55028.38,55091.44,51283.54,12821522.78350297
1616803200000,55028.36,55839.0,56632.08,53944.2,10752994.78822103
1616889600000,55823.71,55773.8,56541.9,54687.88,7839612.29592249
1616976000000,55809.0,57611.51,58401.15,54914.74,12111195.39169459
1617062400000,57677.07,58747.49,59359.65,57076.67,8419671.42947118
1617148800000,58717.24,58773.06,59787.24,56857.7,15269412.06003538
1617235200000,58747.08,58723.68,59487.01,57943.49,13300287.11694084
1617321600000,58735.38,58980.0,60171.61,58444.89,16546234.35860319
1617408000000,58958.71,57054.29,59780.83,56897.85,16338573.80759118
1617494400000,57061.2,58179.83,58482.2,56442.0,14055214.07964217
1617580800000,58236.24,59110.55,59259.78,56801.82,11322663.24457296
1617667200000,59131.13,57995.35,59500.0,57401.96,21717823.52014394
1617753600000,57995.35,55921.81,58643.67,55470.1,35269432.75069636
1617840000000,55940.45,58070.47,58144.15,55690.9,13688415.59779739
1617926400000,58081.86,58114.3,58886.76,57660.43,13008903.52191834
1618012800000,58148.26,59776.67,61353.31,57892.24,27626356.70515345
1618099200000,59779.45,60001.4,60693.74,59231.65,23933422.33264568
1618185600000,60002.61,59870.0,61259.43,59428.57,20525915.27033367
1618272000000,59870.0,63555.57,63749.42,59826.57,29888284.3605392
1618358400000,63607.7,62940.36,64853.59,61321.56,46730790.28501055
1618444800000,63019.42,63161.09,63767.34,62038.65,18123997.47370701
1618531200000,63193.73,61345.0,63510.88,60006.79,42799986.25046863
1618617600000,61345.0,60000.96,62500.0,59608.3,21735519.96038643
1618704000000,60010.75,56155.11,60366.84,51000.74,100375989.83863388
1618790400000,56152.95,55607.18,57513.51,54242.56,42680738.90219084
1618876800000,55623.02,56430.65,57084.74,53353.6,51138162.62334897
1618963200000,56430.65,53788.72,56756.47,53626.3,35208677.05026257
1619049600000,53806.36,51694.18,55463.66,50481.03,62327721.92407002
1619136000000,51692.95,51121.61,52119.17,47509.6,47989705.66608216
1619222400000,51125.96,50042.37,51186.03,48675.17,22776945.16629727
1619308800000,50082.49,49063.82,50571.42,46957.72,38166292.2376791
1619395200000,49082.7,54019.14,54333.33,48777.77,45572693.50507815
1619481600000,53991.9,55008.96,55447.05,53248.44,34344474.94576637
1619568000000,55012.03,54831.52,56427.44,53813.23,31595546.75923869
1619654400000,54871.95,53557.33,55190.72,52328.22,22571673.76616592
1619740800000,53557.85,57707.15,57915.1,53051.59,33370891.00869311
1619827200000,57698.27,57780.38,58467.76,57003.72,22102661.64593333
1619913600000,57800.0,56577.85,57913.32,56057.84,21223520.84565957
1620000000000,56577.85,57162.07,58964.91,56463.54,29274205.82272165
1620086400000,57162.08,53206.25,57189.19,53084.81,46958854.46619596
1620172800000,53196.41,57430.25,57988.13,52914.2,45845932.63278258
1620259200000,57439.07,56404.09,58358.14,55267.08,35956400.93648483
1620345600000,56410.73,57328.39,58657.56,55219.66,35546055.88473192
1620432000000,57303.44,58861.73,59615.9,56933.24,32094147.01697727
1620518400000,58881.25,58235.83,59223.28,56266.44,30961198.49947802
1620604800000,58253.12,55815.35,59516.44,53588.23,52149113.95659633
1620691200000,55795.74,56674.93,56886.54,54484.15,28018183.61125211
1620777600000,56679.21,49734.81,57995.75,48645.6,46224088.1358452
1620864000000,49666.15,49669.51,51367.91,45825.78,95936727.32014993
1620950400000,49651.56,49850.56,51470.82,48830.57,25967291.71172698
1621036800000,49856.09,46764.44,50689.76,46561.24,25264396.61232067
1621123200000,46764.43,46431.1,49785.42,43879.82,50382468.90507458
1621209600000,46413.31,43547.02,46612.88,42113.36,58928279.60167797
1621296000000,43584.18,42848.25,45783.51,42252.71,36660668.99971532
1621382400000,42858.47,36653.5,43586.43,30116.81,122505668.80023779
1621468800000,36672.13,40517.63,42415.23,34933.59,102427403.36676864
1621555200000,40502.48,37269.42,42201.52,33500.0,109518814.81413671
1621641600000,37199.43,37459.95,38831.23,35215.38,68649886.8201577
1621728000000,37457.21,34646.69,38272.17,31109.0,98942201.13271943
1621814400000,34668.82,38800.0,39916.7,34383.3,49965985.6612335
1621900800000,38800.0,38346.31,39802.98,36445.8,47602435.47035664
1621987200000,38330.47,39229.25,40834.13,37807.82,44249813.6768233
1622073600000,39220.87,38517.1,40397.39,37138.13,43328489.87630663
1622160000000,38531.8,35648.81,38868.51,34703.49,69811012.7616375
1622246400000,35666.61,34598.17,37306.11,33629.63,70120003.19511005
1622332800000,34605.72,35644.74,36497.16,33390.67,28418995.49848516
1622419200000,35623.36,37278.91,37492.93,34159.81,33772492.4304178
1622505600000,37260.86,36661.22,37907.9,35673.63,31568253.45531686
1622592000000,36699.03,37579.07,38226.44,35937.84,19099442.9646743
1622678400000,37553.86,39235.62,39467.3,37159.14,19338574.92096618
1622764800000,39249.74,36849.63,39291.0,35580.6,28160155.87667502
1622851200000,36827.12,35520.64,37909.11,34813.63,25121563.091921
1622937600000,35520.63,35800.33,36466.16,35229.93,16200388.67724017
1623024000000,35786.7,33574.51,36796.64,33293.73,25832276.06555215
1623110400000,33551.19,33375.75,34062.08,31007.99,37148386.73532872
1623196800000,33384.21,37387.12,37529.42,32400.0,44004962.72937522
1623283200000,37398.73,36656.06,38429.32,35793.04,36496930.37349867
1623369600000,36730.0,37336.65,37667.81,35954.63,28298015.14503823
1623456000000,37348.27,35528.99,37454.93,34600.83,23283239.93680019
1623542400000,35528.99,39017.71,39362.54,34772.02,28906644.23885123
1623628800000,39032.5,40522.72,41045.45,38739.09,33785545.03096959
1623715200000,40528.17,40154.51,41356.9,39536.75,24578803.39599452
1623801600000,40134.0,38351.86,40522.07,38119.12,26433404.71655093
1623888000000,38330.04,38094.04,39542.38,37378.93,29398643.25220912
1623974400000,38063.65,35824.6,38195.67,31000.0,39665257.77486304
1624060800000,35814.46,35493.08,36452.48,34830.14,31242310.31822783
1624147200000,35484.89,35593.24,36132.13,33342.36,43804588.27348468
1624233600000,35608.32,31616.31,35742.84,31254.29,108767768.82865494
1624320000000,31614.45,32496.39,33295.8,28812.78,66315292.21889972
1624406400000,32509.3,33664.27,34838.8,31670.94,61826058.40436237
1624492800000,33675.5,34653.19,35279.2,32313.37,34853648.6132732
1624579200000,34711.06,31592.52,35499.14,31270.83,42460194.86610938
1624665600000,31578.88,32271.79,32711.25,30161.2,52036867.53021109
1624752000000,32294.65,34692.49,34748.64,32000.19,36502679.25897412
1624838400000,34709.02,34487.91,35285.42,33884.84,25246027.51940551
1624924800000,34487.57,35922.17,36605.26,34235.93,23288098.30354664
1625011200000,35894.9,35036.58,36088.87,34013.34,19448341.10924547
1625097600000,35048.78,33506.98,35048.78,32720.03,26398594.04060779
1625184000000,33502.26,33796.99,33971.12,32698.4,21787265.65713544
1625270400000,33831.62,34680.62,34943.45,33322.38,11335023.35099312
1625356800000,34648.23,35280.51,35955.94,34374.99,10270157.53577136
1625443200000,35271.85,33704.45,35271.85,33138.52,15425540.7852676
1625529600000,33693.05,34217.95,35098.77,33532.93,14329748.62192882
1625616000000,34178.7,33856.82,35050.0,33789.71,8582870.99190321
1625702400000,33849.49,32865.32,33910.81,32082.19,13451280.68698657
1625788800000,32825.9,33800.0,34098.94,32269.96,7271187.10806009
1625875200000,33809.13,33521.39,34259.02,33037.11,4871755.27167592
1625961600000,33507.55,34219.66,34608.53,33315.62,3910401.39314816
1626048000000,34257.39,33095.72,34672.14,32660.9,7434338.3667683
1626134400000,33080.47,32735.35,33333.33,32212.0,7531732.74080687
1626220800000,32720.31,32833.28,33101.8,31592.44,10198836.26070444
1626307200000,32804.36,31880.94,33190.35,31146.74,8631902.73902265
1626393600000,31868.53,31384.87,32246.13,31032.34,7673455.65226964
1626480000000,31373.98,31496.21,31962.49,31173.03,4870073.9675156
1626566400000,31485.79,31772.22,32440.18,31111.12,4707425.83244872
1626652800000,31796.51,30807.0,31893.64,30418.08,6880068.91081368
1626739200000,30836.68,29793.14,31058.04,29285.64,9282906.40128379
1626825600000,29817.41,32137.9,32827.16,29485.51,16068624.15976164
1626912000000,32136.1,32288.45,32585.53,31717.4,6749659.80755463
1626998400000,32309.79,33617.19,33629.45,31988.51,8306782.47121262
1627084800000,33631.54,34256.95,34487.56,33406.18,7008589.00048544
1627171200000,34257.61,35376.42,35400.0,33859.48,6292837.6922645
1627257600000,35400.17,37238.35,40552.97,35228.72,58073045.30563899
1627344000000,37228.04,39451.15,39539.28,36388.38,46764680.68284053
1627430400000,39478.73,40004.07,40904.2,38801.68,60120870.66646637
1627516800000,40015.28,40024.95,40638.33,39246.14,27532474.0497002
1627603200000,40036.67,42184.71,42304.59,38319.41,35274535.99913011
1627689600000,42202.67,41467.43,42406.06,41042.3,25570377.14251834
1627776000000,41454.28,39867.61,42572.97,39435.07,29855865.46213763
1627862400000,39854.9,39134.75,40448.59,38690.0,28429814.55125601
1627948800000,39131.81,38207.64,39772.59,37624.27,32793083.72640866
1628035200000,38187.16,39717.83,39960.18,37502.81,35193461.74548675
1628121600000,39734.44,40850.68,41351.73,37324.64,37209220.70619197
1628208000000,40879.64,42778.58,43357.2,39871.81,44660448.24046401
1628294400000,42840.78,44569.13,44703.76,42466.76,32222114.45816159
1628380800000,44591.85,43800.1,45323.78,43267.87,39741466.07580483
1628467200000,43787.81,46259.86,46450.0,42792.26,40227368.45051765
1628553600000,46266.87,45607.09,46729.77,44646.75,24473355.09538074
1628640000000,45571.98,45514.26,46756.6,45337.43,26395909.33763132
1628726400000,45514.26,44413.58,46225.03,43774.29,35961798.40567902
1628812800000,44417.93,47810.29,47887.04,44232.45,26359306.18345472
1628899200000,47808.98,47057.95,48142.35,46007.85,24642483.05431314
1628985600000,47088.11,47026.59,47369.86,45498.97,20607679.53160246
1629072000000,46968.06,45910.68,48042.76,45666.66,28238283.92624421
1629158400000,45892.51,44684.76,47165.41,44387.37,25648510.54497261
1629244800000,44687.23,44712.79,46015.73,44210.52,24955236.36995822
1629331200000,44719.39,46766.09,47037.31,43946.05,25898086.2741879
1629417600000,46773.08,49330.28,49398.55,46654.37,25441807.6002586
1629504000000,49326.73,48828.44,49786.94,48250.0,20740983.24513792
1629590400000,48811.93,49237.98,49491.21,48053.85,16324004.50668423
1629676800000,49256.32,49511.25,50519.73,49033.55,17349852.97450697
1629763200000,49471.73,47687.62,49855.83,47600.74,19881957.59601519
1629849600000,47691.39,48992.13,49249.38,47124.15,15280627.64041214
1629936000000,48981.39,46832.32,49352.48,46289.31,23370389.84348339
1630022400000,46853.72,49065.69,49145.45,46346.8,16327493.68039332
1630108800000,49058.85,48893.12,49294.85,48351.66,9579718.99253038
1630195200000,48904.82,48766.23,49625.73,47766.64,13936053.89769352
1630281600000,48766.23,46973.36,48864.24,46860.25,15835075.46411886
1630368000000,46971.17,47104.02,48244.76,46700.0,13572871.46271039
1630454400000,47094.77,48824.52,49154.87,46523.64,14856711.82171111
1630540800000,48824.63,49262.09,50368.39,48599.52,17397810.27948581
1630627200000,49261.75,50006.77,51036.51,48344.77,26334878.32506392
1630713600000,49993.48,49924.04,50527.47,49374.49,10700587.28018411
1630800000000,49938.74,51766.08,51884.48,49461.18,11334639.11551128
1630886400000,51771.94,52670.46,52777.26,51000.0,15854080.80854038
1630972800000,52655.13,46854.08,52921.17,42842.06,55057779.9399835
1631059200000,46852.57,46076.92,47332.92,44404.0,39092721.39486001
1631145600000,46063.39,46376.72,47399.7,45523.81,22637081.01569725
1631232000000,46370.43,44855.96,47046.55,44129.41,21274735.07802231
1631318400000,44838.69,45148.04,45988.21,44722.75,11245495.39560074
1631404800000,45162.55,46027.77,46482.91,44747.08,10310770.52428281
1631491200000,46032.51,44966.38,46868.0,43400.01,34461005.39549901
1631577600000,44953.61,47115.67,47253.93,44646.41,18578950.6898618
1631664000000,47088.05,48122.51,48449.82,46693.49,11547314.46220887
1631750400000,48132.64,47778.21,48483.87,47019.16,11238947.88818893
1631836800000,47761.34,47297.06,48149.99,46750.0,15292694.82424653
1631923200000,47297.06,48298.24,48822.96,47043.47,14937394.91701022
1632009600000,48280.26,47253.0,48358.1,46841.36,15113263.87787637
1632096000000,47260.38,43024.3,47335.39,42477.34,59081087.29410595
1632182400000,43017.59,40711.34,43628.08,39601.76,28074707.97984984
1632268800000,40742.78,43569.32,44044.97,40573.44,13134978.50882258
1632355200000,43545.89,44873.52,44970.0,43081.39,21677802.11355598
1632441600000,44856.8,42825.93,45166.9,40701.68,21181103.71530701
1632528000000,42816.59,42691.47,42971.84,41660.34,18202813.87225127
1632614400000,42674.74,43157.31,43947.66,40753.56,12808128.83677454
1632700800000,43138.88,42163.05,44357.56,42101.09,9007355.89759709
1632787200000,42135.62,41027.56,42761.9,40878.18,8904345.95737553
1632873600000,41027.56,41540.88,42600.0,40753.27,6669084.27053118
1632960000000,41540.87,43814.04,44107.61,41413.79,9983618.51493849
1633046400000,43825.91,48141.86,48454.35,43296.61,20334227.07234169
1633132800000,48141.86,47673.42,48329.32,47432.44,4425313.78691298
1633219200000,47652.54,48193.6,49213.41,47085.02,6769028.37372002
1633305600000,48188.92,49209.86,49490.82,46902.4,11177731.70723202
1633392000000,49209.98,51472.55,51887.58,49048.35,12201148.04785441
1633478400000,51453.36,55314.08,55763.34,50399.09,31083522.75829953
1633564800000,55326.96,53759.47,55335.86,53372.79,17333206.37256045
1633651200000,53786.77,53931.59,56108.63,53626.09,11086522.81791714
1633737600000,53974.27,54909.73,55469.69,53673.33,5171497.30063513
1633824000000,54929.4,54632.2,56517.37,54106.64,8815947.20375674
1633910400000,54650.0,57472.39,57828.75,54425.55,11120066.01671141
1633996800000,57452.25,56008.43,57667.6,53918.36,17164745.63418512
1634083200000,55994.38,57381.02,57767.57,54243.01,18528218.25811022
1634169600000,57374.38,57323.25,58522.72,56838.93,14879119.24604154
1634256000000,57335.18,61692.71,62921.75,56868.66,34353634.07353951
1634342400000,61705.9,60875.66,62355.71,60152.52,11844923.17685536
1634428800000,60882.41,61522.79,61765.36,58950.0,15999014.01151625
1634515200000,61558.1,62069.63,62697.12,59887.66,22434329.79701499
1634601600000,62035.82,64287.6,64470.07,61361.15,33804722.144059926
1634688000000,64300.48,66010.31,67018.63,63511.28,24067733.97813809
1634774400000,65991.72,62202.64,66642.09,62003.91,33945762.85596567
1634860800000,62202.64,60701.38,63718.37,60022.06,21924102.55917866
1634947200000,60666.1,61291.02,61729.12,59602.68,8951252.86618726
1635033600000,61312.35,60869.33,61456.99,59525.69,11494777.13750935
1635120000000,60886.74,63079.59,63723.55,60644.15,11435093.97179664
1635206400000,63099.08,60312.97,63287.36,59852.95,13412118.590391
1635292800000,60301.41,58409.03,61475.81,58035.54,24209873.96830317
1635379200000,58435.87,60596.98,62459.33,57802.53,37668743.99018605
1635465600000,60564.1,62252.25,62955.51,60188.25,24431819.60461863
1635552000000,62275.71,61870.93,62355.63,60732.29,14242267.40899348
1635638400000,61882.1,61311.4,62389.28,59967.91,16014206.05470203
1635724800000,61336.41,60913.6,62428.57,59430.32,21592714.28015625
1635811200000,60891.41,63180.46,64266.13,60650.37,18906570.46032613
1635897600000,63224.11,62896.54,63514.5,60069.42,24964522.61721095
1635984000000,62912.21,61424.36,63115.47,60678.25,19911337.43286276
1636070400000,61383.49,60975.0,62584.47,60727.49,14356420.23421457
1636156800000,60924.14,61465.74,61550.72,60068.81,10178739.45922819
1636243200000,61465.74,63266.35,63282.63,61317.02,12189114.167931389
1636329600000,63266.35,67530.41,67773.37,63266.35,27334176.93418694
1636416000000,67548.75,66902.74,68534.87,66230.0,21911932.63032844
1636502400000,66956.22,64922.02,69011.86,62876.09,37915583.39663377
1636588800000,64839.59,64781.2,65595.87,64112.24,17056486.62641898
1636675200000,64781.2,64163.06,65455.1,62254.23,20448182.64992765
1636761600000,64120.23,64374.97,64961.44,63382.24,6740347.00188915
1636848000000,64412.42,65512.38,65512.38,63588.82,11209379.01511687
1636934400000,65504.62,63601.17,66323.84,63414.52,13385792.27269741
1637020800000,63611.74,60082.69,63611.74,58562.5,40240622.29453668
1637107200000,60056.9,60359.33,60815.33,58383.53,17040368.13863003
1637193600000,60356.32,56893.67,60968.31,56459.84,32616830.50610003
1637280000000,56878.24,58055.9,58325.33,55589.06,17359348.42191552
1637366400000,58083.08,59691.07,59840.82,57373.63,10726443.21873505
1637452800000,59699.3,58636.83,60015.0,58511.38,9217397.58858973
1637539200000,58612.01,56270.12,59419.76,55610.03,26150463.2058378
1637625600000,56233.11,57557.38,57850.46,55373.29,28813390.51902359
1637712000000,57562.46,57181.79,57722.85,55882.76,18060153.41455341
1637798400000,57146.09,58920.0,59386.73,57002.23,18045028.09294068
1637884800000,58990.0,53738.41,59177.7,53484.35,30504157.87022963
1637971200000,53720.4,54781.48,55272.05,53623.82,6478324.66416938
1638057600000,54607.42,57315.18,57427.05,53293.11,11143737.1605926
1638144000000,57318.34,57785.64,58850.29,56676.38,12609055.57483455
1638230400000,57774.66,56938.26,59169.19,55873.06,20871981.99213608
1638316800000,56975.25,57211.7,59037.85,56468.39,13870791.49737182
1638403200000,57178.62,56520.76,57368.02,55789.75,9503860.79949206
1638489600000,56544.33,53624.36,57601.83,51694.02,18660583.45331382
1638576000000,53647.22,49181.98,53854.41,41582.75,49405069.92066663
1638662400000,49189.69,49391.47,49681.1,47760.62,11017167.77519749
1638748800000,49393.93,50479.63,50901.02,47146.36,16619612.89671393
1638835200000,50455.88,50571.59,51923.92,50028.51,9506814.07683236
1638921600000,50591.23,50434.23,51182.86,48612.97,8909308.83334417
1639008000000,50500.12,47597.02,50790.76,47319.19,9421180.15562147
1639094400000,47660.32,47155.25,50094.97,46879.9,13001840.90467827
1639180800000,47136.61,49381.58,49473.68,46754.34,6636675.81075761
1639267200000,49401.13,50065.68,50769.99,48651.42,9005508.50442899
1639353600000,50049.14,46742.7,50176.72,45733.1,16954946.3327854
1639440000000,46649.95,48348.14,48658.32,46290.46,8885693.90881681
1639526400000,48348.14,48856.83,49475.15,46554.14,17175002.56230981
1639612800000,48860.61,47645.98,49421.34,47508.64,6993745.0543848
1639699200000,47589.97,46198.74,47981.39,45471.15,8263797.35569932
1639785600000,46127.67,46833.79,47338.53,45517.26,3470459.06405017
1639872000000,46806.02,46687.36,48296.15,46419.83,4665454.77788006
1639958400000,46670.19,46895.53,47528.65,45566.09,5429275.69144191
1640044800000,46925.88,48860.67,49296.54,46666.66,7631558.15444901
1640131200000,48917.45,48583.5,49556.78,48447.73,4953158.90920041
1640217600000,48626.93,50789.62,51378.06,48020.2,7289325.97268591
1640304000000,50840.26,50801.29,51818.46,50424.24,4625319.10093827
1640390400000,50836.15,50418.07,51140.54,50131.56,2837203.66194625
1640476800000,50390.05,50752.76,51300.0,49433.78,4316737.93883059
1640563200000,50771.09,50662.87,52082.54,50458.74,5488181.97026488
1640649600000,50708.38,47533.28,50708.38,47315.88,8982300.98155738
